재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	      해외사업장환산외환차이(세후기타포괄손익)		-3,735,248,358			2,920,281,938	798,333,411
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익)		-208,456,058			17,514,448	87,042,620
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		-273,639,655,533			45,233,283,197	197,348,607,874
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToAbstract	총 포괄손익의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	   지배기업의 소유주 지분		-160,040,019,517			21,378,557,075	102,323,689,456
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	   비지배지분		-113,599,636,016			23,854,726,121	95,024,918,418
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당순이익						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익		-11,795			2,168	8,224
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		-11,795			2,168	8,224
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		25,345,952,537			23,151,385,938	28,416,309,699
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		12,276,042,066			14,685,531,512	15,855,201,194
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		13,069,910,471			8,465,854,426	12,561,108,505
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		24,081,381,533			18,991,682,826	16,366,692,777
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	entity00296078_udf_IS_202131716420715_StatementOfComprehensiveIncomeAbstract	대손충당금환입(비용)		134,412,028			-54,059,093	190,983,621
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		-10,877,059,034			-10,579,887,493	-3,614,600,651
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타이익		7,456,071,277			3,714,362,868	6,618,218,033
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	entity00296078_udf_IS_2021317164327492_StatementOfComprehensiveIncomeAbstract	기타의대손충당금환입		10,768,901			27,281,466	
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		38,318,376,855			174,635,993	643,652,393
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	entity00296078_udf_IS_202131716447748_StatementOfComprehensiveIncomeAbstract	기타의 대손상각비		27,467,226				
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	entity00296078_udf_IS_2020513172857549_StatementOfComprehensiveIncomeAbstract	금융수익_유효이자율법에 따른 이자수익		221,638,433				
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		3,454,068,886			9,088,443,771	4,985,609,582
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		7,396,506,531			2,511,101,392	12,009,556,708
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	entity00296078_udf_IS_2017113155659205_StatementOfComprehensiveIncomeAbstract	관계기업에 대한 지분법손익		4,746,447,087			-1,000,370,925	-1,506,936,422
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		-40,730,415,062			-1,435,907,698	-6,170,918,559
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		5,578,192,924			3,165,130,591	-7,018,660,255
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)		-46,308,607,986			-4,601,038,289	847,741,696
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)						318,982,593
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		-46,308,607,986			-4,601,038,289	1,166,724,289
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		-2,429,905,443			-1,377,816,430	2,261,239,576
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax	   당기손익으로 재분류되지 않는 항목(세전기타포괄손익)		-2,414,362,952			-1,284,202,684	1,495,427,367
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정손익(세전기타포괄손익)		-568,110,244			269,008,452	-220,118,691
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax	      지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세전기타포괄손익)		-558,600,911			-175,399,560	152,061,774
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	entity00296078_udf_IS_2018514155738819_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax	      기타포괄손익공정가치측정금융자산평가이익		-1,287,651,797			-1,377,811,576	1,563,484,284
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax	   당기손익으로 재분류될 수 있는 항목(세전기타포괄손익)		-15,542,491			-93,613,746	765,812,209
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax	      매도가능금융자산평가손익(세전기타포괄손익)		0			0	0
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax	      해외사업장환산외환차이(세전기타포괄이익)		0			0	90,834,687
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax	      지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세전기타포괄손익)		-15,542,491			-93,613,746	674,977,522
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		-48,738,513,429			-5,978,854,719	3,427,963,865
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		-46,872,920,717			-2,731,765,109	1,218,329,272
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		564,312,731			-1,869,273,180	-51,604,983
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToAbstract	총 포괄손익의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분		-48,866,877,499			-3,956,455,489	3,563,671,400
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	   총 포괄손익, 비지배지분		128,364,070			-2,022,399,230	-135,707,535
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		-2,548			-148	
포괄손익계산서, 기능별 분류(세전기타포괄손익) - 연결재무제표(선택)	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)		-2,548			-148	47
